98	147	-7.10	-61.57	102.03	
99	147	-7.09	-61.58	102.03	
100	147	-7.10	-61.59	102.03	
101	147	-7.11	-61.59	102.04	
102	147	-7.10	-61.61	102.03	
103	147	-7.10	-61.61	102.04	
104	147	-7.14	-61.57	102.06	
105	147	-7.14	-61.58	102.07	
106	147	-7.14	-61.59	102.07	
107	147	-7.14	-61.59	102.08	
108	147	-7.14	-61.59	102.07	
109	147	-7.13	-61.60	102.07	
110	147	-7.11	-61.56	102.03	
111	147	-7.10	-61.57	102.02	
112	147	-7.09	-61.57	102.00	
113	147	-7.07	-61.58	101.98	
114	147	-7.07	-61.60	101.98	
115	147	-7.07	-61.60	101.98	
116	147	-6.88	-61.59	101.75	
117	147	-6.89	-61.60	101.75	
118	147	-6.89	-61.61	101.76	
119	147	-6.90	-61.62	101.76	
120	147	-6.90	-61.63	101.77	
121	147	-6.90	-61.63	101.76	
122	147	-7.04	-61.59	101.92	
123	147	-7.04	-61.59	101.92	
124	147	-7.05	-61.60	101.93	
125	147	-7.06	-61.61	101.94	
126	147	-7.06	-61.62	101.94	
